,file,sex,file.num,days.spider.starved,age,humidity,pop,rec.time,temp,time.stamp,code,event,state,state.event,strike,pred.state,chasing
803,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1803151,y,ab_lift,walk,ab_lift,0,close,chase
804,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1804136,4,0,walk,walk,0,far,chase
805,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1814464,y,ab_lift,walk,ab_lift,0,far,chase
806,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1816058,y,ab_lift,walk,ab_lift,0,far,chase
807,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1818605,y,ab_lift,walk,ab_lift,0,far,chase
808,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1819371,y,ab_lift,walk,ab_lift,0,far,chase
809,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1824433,f,fly,walk,fly,0,far,chase
810,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1831028,g,0,groom,groom,0,far,chase
811,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1881452,s,0,stop,stop,0,far,chase
812,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1884467,j,jump,stop,jump,0,far,chase
813,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1893780,s,0,stop,stop,0,far,chase
814,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1904406,r,0,run,run,0,far,chase
815,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1905640,3,0,run,run,0,close,chase
816,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1907187,z,capture,run,capture,0,close,chase
817,10_27_12_a3f.csv,female,8,9,4,45%,FVW,1039,23,1910078,EOF,end_trial,run,end_trial,0,close,chase
818,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,5688,g,0,groom,groom,0,0,0
819,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,92678,j,jump,groom,jump,0,0,0
820,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,103976,w,0,walk,walk,0,0,0
821,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,108382,e,0,inch,inch,0,0,0
822,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,109648,y,ab_lift,inch,ab_lift,0,0,0
823,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,110007,y,ab_lift,inch,ab_lift,0,0,0
824,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,118680,g,0,groom,groom,0,0,0
825,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,222421,w,0,walk,walk,0,0,0
826,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,223062,y,ab_lift,walk,ab_lift,0,0,0
827,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,223312,y,ab_lift,walk,ab_lift,0,0,0
828,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,224797,y,ab_lift,walk,ab_lift,0,0,0
829,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,227203,y,ab_lift,walk,ab_lift,0,0,0
830,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,231578,r,0,run,run,0,0,0
831,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,235221,y,ab_lift,run,ab_lift,0,0,0
832,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,239815,y,ab_lift,run,ab_lift,0,0,0
833,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,241956,y,ab_lift,run,ab_lift,0,0,0
834,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,243659,y,ab_lift,run,ab_lift,0,0,0
835,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,244425,y,ab_lift,run,ab_lift,0,0,0
836,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,246862,d,wing_disp,run,wing_disp,0,0,0
837,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,262566,y,ab_lift,run,ab_lift,0,0,0
838,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,265118,y,ab_lift,run,ab_lift,0,0,0
839,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,268228,y,ab_lift,run,ab_lift,0,0,0
840,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,271665,g,0,groom,groom,0,0,0
841,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,281431,w,0,walk,walk,0,0,0
842,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,282447,y,ab_lift,walk,ab_lift,0,0,0
843,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,284871,y,ab_lift,walk,ab_lift,0,0,0
844,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,293403,y,ab_lift,walk,ab_lift,0,0,0
845,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,293747,y,ab_lift,walk,ab_lift,0,0,0
846,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,293997,y,ab_lift,walk,ab_lift,0,0,0
847,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,294231,y,ab_lift,walk,ab_lift,0,0,0
848,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,300075,g,0,groom,groom,0,0,0
849,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,625520,1,0,groom,groom,0,far,0
850,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,638661,3,0,groom,groom,0,close,0
851,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,640615,j,jump,groom,jump,0,close,0
852,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,646521,s,0,stop,stop,0,close,0
853,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,662929,4,0,stop,stop,0,far,0
854,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,668711,f,fly,stop,fly,0,far,0
855,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,672414,b,pause,stop,pause,0,far,0
856,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,673320,f,fly,stop,fly,0,far,0
857,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,675070,w,0,walk,walk,0,far,0
858,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,677586,y,ab_lift,walk,ab_lift,0,far,0
859,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,678930,y,ab_lift,walk,ab_lift,0,far,0
860,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,684368,y,ab_lift,walk,ab_lift,0,far,0
861,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,685743,y,ab_lift,walk,ab_lift,0,far,0
862,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,691384,h,0,timeout,timeout,0,far,0
863,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,701228,w,0,walk,walk,0,far,0
864,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,712150,g,0,groom,groom,0,far,0
865,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,754420,3,0,groom,groom,0,close,0
866,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,755982,w,0,walk,walk,0,close,0
867,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,757076,y,ab_lift,walk,ab_lift,0,close,0
868,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,758233,4,0,walk,walk,0,far,0
869,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,781546,y,ab_lift,walk,ab_lift,0,far,0
870,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,782077,g,0,groom,groom,0,far,0
871,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,790515,w,0,walk,walk,0,far,0
872,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,790968,y,ab_lift,walk,ab_lift,0,far,0
873,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,792265,y,ab_lift,walk,ab_lift,0,far,0
874,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,793202,y,ab_lift,walk,ab_lift,0,far,0
875,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,794812,y,ab_lift,walk,ab_lift,0,far,0
876,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,795406,y,ab_lift,walk,ab_lift,0,far,0
877,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,797453,y,ab_lift,walk,ab_lift,0,far,0
878,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,801281,y,ab_lift,walk,ab_lift,0,far,0
879,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,808797,g,0,groom,groom,0,far,0
880,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,811375,f,fly,groom,fly,0,far,0
881,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,813860,g,0,groom,groom,0,far,0
882,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,821860,f,fly,groom,fly,0,far,0
883,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,822735,r,0,run,run,0,far,0
884,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,826971,w,0,walk,walk,0,far,0
885,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,842362,h,0,timeout,timeout,0,far,0
886,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,853769,w,0,walk,walk,0,far,0
887,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,869180,g,0,groom,groom,0,far,0
888,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,876852,w,0,walk,walk,0,far,0
889,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,881493,h,0,timeout,timeout,0,far,0
890,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,891650,w,0,walk,walk,0,far,0
891,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,892447,g,0,groom,groom,0,far,0
892,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,919886,w,0,walk,walk,0,far,0
893,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,936733,g,0,groom,groom,0,far,0
894,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,1121182,3,0,groom,groom,0,close,0
895,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,1132699,z,capture,groom,capture,0,close,0
896,10_27_12_b1m.csv,male,9,9,5,35,FVW,1006,23,1135840,EOF,end_trial,groom,end_trial,0,close,0
897,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,4454,h,0,timeout,timeout,0,0,0
898,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,21877,w,0,walk,walk,0,0,0
899,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,30158,g,0,groom,groom,0,0,0
900,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,48034,w,0,walk,walk,0,0,0
901,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,51659,g,0,groom,groom,0,0,0
902,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,351706,w,0,walk,walk,0,0,0
903,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,362785,h,0,timeout,timeout,0,0,0
904,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,373583,w,0,walk,walk,0,0,0
905,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,384880,g,0,groom,groom,0,0,0
906,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,397068,h,0,timeout,timeout,0,0,0
907,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,483776,g,0,groom,groom,0,0,0
908,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,528263,f,fly,groom,fly,0,0,0
909,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,531528,g,0,groom,groom,0,0,0
910,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,602891,f,fly,groom,fly,0,0,0
911,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,608814,1,0,groom,groom,0,far,0
912,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,615190,y,ab_lift,groom,ab_lift,0,far,0
913,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,615549,y,ab_lift,groom,ab_lift,0,far,0
914,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,617815,w,0,walk,walk,0,far,0
915,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,619190,y,ab_lift,walk,ab_lift,0,far,0
916,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,619440,y,ab_lift,walk,ab_lift,0,far,0
917,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,619846,y,ab_lift,walk,ab_lift,0,far,0
918,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,625097,j,jump,walk,jump,0,far,0
919,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,628753,f,fly,walk,fly,0,far,0
920,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,630628,j,jump,walk,jump,0,far,0
921,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,643597,b,pause,walk,pause,0,far,0
922,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,658708,y,ab_lift,walk,ab_lift,0,far,0
923,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,659176,y,ab_lift,walk,ab_lift,0,far,0
924,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,660317,y,ab_lift,walk,ab_lift,0,far,0
925,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,667411,g,0,groom,groom,0,far,0
926,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,689444,3,0,groom,groom,0,close,0
927,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,704585,f,fly,groom,fly,0,close,0
928,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,707757,f,fly,groom,fly,0,close,0
929,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,708148,f,fly,groom,fly,0,close,0
930,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,708429,f,fly,groom,fly,0,close,0
931,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,709054,4,0,groom,groom,0,far,0
932,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,718977,s,0,stop,stop,0,far,0
933,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,729852,f,fly,stop,fly,0,far,0
934,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,730602,f,fly,stop,fly,0,far,0
935,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,735306,s,0,stop,stop,0,far,0
936,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,744243,r,0,run,run,0,far,0
937,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,745400,j,jump,run,jump,0,far,0
938,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,747166,f,fly,run,fly,0,far,0
939,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,748212,f,fly,run,fly,0,far,0
940,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,749759,f,fly,run,fly,0,far,0
941,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,750291,f,fly,run,fly,0,far,0
942,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,752338,f,fly,run,fly,0,far,0
943,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,752916,3,0,run,run,0,close,0
944,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,753463,f,fly,run,fly,0,close,0
945,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,753838,4,0,run,run,0,far,0
946,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,754369,f,fly,run,fly,0,far,0
947,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,754822,3,0,run,run,0,close,0
948,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,755260,f,fly,run,fly,0,close,0
949,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,755619,4,0,run,run,0,far,0
950,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,756000,3,0,run,run,0,close,0
951,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,757010,2,0,run,run,strike,close,0
952,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,757791,f,fly,run,fly,0,close,0
953,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,759025,4,0,run,run,0,far,0
954,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,765838,s,0,stop,stop,0,far,0
955,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,775808,3,0,stop,stop,0,close,0
956,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,782730,w,0,walk,walk,0,close,0
957,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,785839,f,fly,walk,fly,0,close,0
958,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,786589,4,0,walk,walk,0,far,0
959,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,793371,b,pause,walk,pause,0,far,0
960,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,796699,y,ab_lift,walk,ab_lift,0,far,0
961,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,797106,y,ab_lift,walk,ab_lift,0,far,0
962,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,798121,y,ab_lift,walk,ab_lift,0,far,0
963,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,802653,y,ab_lift,walk,ab_lift,0,far,0
964,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,803450,y,ab_lift,walk,ab_lift,0,far,0
965,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,807294,y,ab_lift,walk,ab_lift,0,far,0
966,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,808731,3,0,walk,walk,0,close,0
967,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,811153,b,pause,walk,pause,0,close,0
968,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,812513,r,0,run,run,0,close,0
969,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,815153,w,0,walk,walk,0,close,0
970,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,816185,4,0,walk,walk,0,far,0
971,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,825435,y,ab_lift,walk,ab_lift,0,far,0
972,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,825841,y,ab_lift,walk,ab_lift,0,far,0
973,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,829982,y,ab_lift,walk,ab_lift,0,far,0
974,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,830529,y,ab_lift,walk,ab_lift,0,far,0
975,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,834810,j,jump,walk,jump,0,far,0
976,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,836170,f,fly,walk,fly,0,far,0
977,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,836967,3,0,walk,walk,0,close,0
978,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,838545,f,fly,walk,fly,0,close,0
979,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,839108,4,0,walk,walk,0,far,0
980,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,842405,j,jump,walk,jump,0,far,0
981,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,842951,j,jump,walk,jump,0,far,0
982,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,843920,f,fly,walk,fly,0,far,0
983,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,845108,f,fly,walk,fly,0,far,0
984,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,846405,f,fly,walk,fly,0,far,0
985,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,851889,s,0,stop,stop,0,far,0
986,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,854733,r,0,run,run,0,far,0
987,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,857327,3,0,run,run,0,close,0
988,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,859359,2,0,run,run,strike,close,0
989,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,860202,f,fly,run,fly,0,close,0
990,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,861359,f,fly,run,fly,0,close,0
991,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,861781,4,0,run,run,0,far,0
992,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,873797,s,0,stop,stop,0,far,0
993,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,953129,w,0,walk,walk,0,far,0
994,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,954301,f,fly,walk,fly,0,far,0
995,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,955551,j,jump,walk,jump,0,far,0
996,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,959973,s,0,stop,stop,0,far,0
997,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,966849,g,0,groom,groom,0,far,0
998,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,970630,w,0,walk,walk,0,far,0
999,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,979318,y,ab_lift,walk,ab_lift,0,far,0
1000,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,982412,r,0,run,run,0,far,0
1001,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,984756,y,ab_lift,run,ab_lift,0,far,0
1002,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,986225,y,ab_lift,run,ab_lift,0,far,0
1003,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,990475,y,ab_lift,run,ab_lift,0,far,0
1004,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,993037,f,fly,run,fly,0,far,0
1005,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,998819,3,0,run,run,0,close,0
1006,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,1002210,y,ab_lift,run,ab_lift,0,close,0
1007,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,1003382,y,ab_lift,run,ab_lift,0,close,0
1008,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,1005304,z,capture,run,capture,0,close,0
1009,10_27_12_b2f.csv,female,10,9,5,35%,FVW,1055,23,1006866,EOF,end_trial,run,end_trial,0,close,0
1010,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,4985,w,0,walk,walk,0,0,0
1011,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,42638,r,0,run,run,0,0,0
1012,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,57077,w,0,walk,walk,0,0,0
1013,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,60296,r,0,run,run,0,0,0
1014,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,84378,w,0,walk,walk,0,0,0
1015,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,137490,r,0,run,run,0,0,0
1016,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,143005,d,wing_disp,run,wing_disp,0,0,0
1017,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,145302,w,0,walk,walk,0,0,0
1018,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,203291,g,0,groom,groom,0,0,0
1019,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,223027,r,0,run,run,0,0,0
1020,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,229168,w,0,walk,walk,0,0,0
1021,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,255968,r,0,run,run,0,0,0
1022,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,264703,w,0,walk,walk,0,0,0
1023,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,328460,r,0,run,run,0,0,0
1024,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,342117,g,0,groom,groom,0,0,0
1025,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,351590,r,0,run,run,0,0,0
1026,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,378685,w,0,walk,walk,0,0,0
1027,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,385467,r,0,run,run,0,0,0
1028,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,395576,w,0,walk,walk,0,0,0
1029,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,423015,h,0,timeout,timeout,0,0,0
1030,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,431190,w,0,walk,walk,0,0,0
1031,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,445269,r,0,run,run,0,0,0
1032,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,454879,g,0,groom,groom,0,0,0
1033,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,474083,r,0,run,run,0,0,0
1034,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,481708,w,0,walk,walk,0,0,0
1035,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,489037,r,0,run,run,0,0,0
1036,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,493928,w,0,walk,walk,0,0,0
1037,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,513663,g,0,groom,groom,0,0,0
1038,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,524492,i,turn,groom,turn,0,0,0
1039,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,526445,w,0,walk,walk,0,0,0
1040,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,545821,r,0,run,run,0,0,0
1041,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,550259,g,0,groom,groom,0,0,0
1042,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,566978,w,0,walk,walk,0,0,0
1043,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,579635,g,0,groom,groom,0,0,0
1044,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,607433,w,0,walk,walk,0,0,0
1045,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,612677,y,ab_lift,walk,ab_lift,0,0,0
1046,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,613677,y,ab_lift,walk,ab_lift,0,0,0
1047,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,614958,r,0,run,run,0,0,0
1048,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,619083,y,ab_lift,run,ab_lift,0,0,0
1049,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,620833,w,0,walk,walk,0,0,0
1050,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,622927,d,wing_disp,walk,wing_disp,0,0,0
1051,10_28_12_a1m.csv,male,11,10,4,34%,FVW,1052,23,628568,1,0,walk,walk,0,far,0
