file.num,behav,new.dur,pred.state,sex,age,pop,temp,humidity,date,predator
2,ab_lift,427.634,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,turn,428.3215,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,run,429.251,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,run,430.3215,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,431.9855,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,434.056,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,turn,437.8925,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,438.8925,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,groom,462.3,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,464.8625,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,jump,467.9095,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,run,468.7925,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,469.8085,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,pause,473.793,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,turn,475.0585,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,476.0585,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,481.5275,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,481.684,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,482.684,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,turn,483.7075,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,484.614,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,485.489,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,491.872,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,492.2,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,492.591,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,ab_lift,493.1845,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,494.1845,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,timeout,502.8805,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,510.076,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,510.2715,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,stop,512.2715,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,fly,513.428,close,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,stop,515.123,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,pause,515.545,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,walk,515.873,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,run,519.7095,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,fly,521.569,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
2,run,522.569,far,female,5,FVW,22,N/A,10_2_12_a1f.csv,spider
