FirstLineOfData=25
#-----------------------------------------------------------
# Name: 1_4_14a4F_m.dat
# Format: Focal Data File 1.0
# Updated: Fri Feb 14 13:35:24 EST 2014
#-----------------------------------------------------------
 
FocalMasterFile=/Applications/JWatcher/mantis.fmf
 
# Observation started: Fri Feb 14 12:42:37 EST 2014
StartTime=1392399757716
# Observation stopped: Fri Feb 14 13:18:57 EST 2014
StopTime=1392401937915
 
Answer.1=Female
Answer.2=4
Answer.3=FVW
Answer.4=31
Answer.5=1048
Answer.6=21
 
 
 
#BEGIN DATA
2591, w
21502, s
22344, w
32158, g
33967, w
46462, g
244404, w
249835, i
254964, g
528355, w
536451, g
601217, w
619332, y
619948, y
627557, g
667653, w
675459, i
699587, y
739521, y
743706, s
744522, w
752832, y
753496, y
767328, g
780255, w
841854, y
845950, y
853437, y
859229, y
881154, 1
882370, f
887538, s
887739, w
888738, f
889588, s
890450, f
894476, w
896883, y
899619, y
903442, d
904044, f
905924, s
906843, f
907435, s
908620, w
913979, y
914844, y
918611, y
926573, f
929106, w
929963, s
931428, w
934523, f
939082, w
948681, i
949433, y
950106, y
954217, y
955650, y
963383, s
965263, f
966669, 3
968462, s
969812, f
972861, 4
974661, s
975831, f
977236, w
978149, f
980621, w
981789, f
982924, w
984132, s
985084, f
985957, w
987508, f
989260, s
990173, f
994390, w
995341, y
998038, y
1001005, y
1014020, i
1018221, f
1019236, s
1020901, w
1028196, y
1031492, y
1042468, i
1054324, y
1055062, y
1063115, s
1064387, d
1065700, w
1072467, y
1075739, f
1078339, s
1080032, y
1081419, w
1101456, g
1116097, w
1134957, y
1137976, i
1152244, y
1161302, j
1161893, w
1163846, f
1165014, w
1174997, g
1177813, w
1186933, f
1187896, w
1198228, y
1198973, y
1218260, y
1220188, f
1221484, w
1222956, f
1224554, s
1225202, f
1225826, w
1261905, f
1263112, w
1292663, 3
1295287, y
1296167, y
1298799, s
1301543, w
1302537, y
1304087, i
1309974, 4
1312440, r
1318454, w
1328246, g
1369645, w
1382996, s
1383955, w
1385309, s
1386238, w
1397144, s
1397884, w
1402708, s
1404276, w
1407580, y
1419123, 3
1423212, y
1425084, y
1427060, y
1436971, 4
1457020, 3
1462068, f
1463493, 4
1466244, s
1469612, f
1470964, s
1471989, f
1474613, s
1476764, f
1477988, s
1479844, f
1481564, w
1482372, f
1484004, w
1486019, y
1487868, y
1491024, y
1491668, y
1492639, y
1495462, y
1496475, y
1503659, y
1504116, y
1510100, y
1517779, 3
1518803, y
1530613, h
1548034, w
1548906, y
1560769, 4
1561842, r
1564697, w
1571041, h
1574401, f
1577217, s
1578177, f
1579113, s
1579840, f
1580737, s
1581497, f
1583346, s
1586673, f
1587225, s
1589154, w
1605648, y
1606208, y
1609136, h
1617568, w
1660606, f
1662799, s
1663471, f
1665111, w
1666318, y
1671614, y
1698767, y
1699574, y
1708062, y
1708701, y
1709397, y
1728892, r
1731693, w
1742244, y
1744423, y
1747028, y
1759770, 3
1775000, s
1777110, f
1777710, s
1785450, y
1786007, y
1786881, y
1788417, q
1792697, y
1793323, y
1794745, i
1796482, w
1797977, 4
1826040, i
1829224, y
1830610, y
1836280, y
1838032, i
1844055, s
1845353, w
1859383, 3
1865240, 2
1868983, j
1871160, s
1905334, f
1906262, 4
1908638, s
1910503, w
1912575, f
1915270, s
1915614, f
1917494, s
1918028, f
1919414, s
1920278, f
1921710, w
1931957, y
1933190, y
1938741, g
1942613, w
1946805, y
1951541, j
1953551, w
1958900, y
1962748, y
1963548, y
1965765, y
1972340, g
1984725, w
1985916, y
1989148, y
2036403, g
2041077, w
2042114, y
2044106, h
2044863, f
2045373, s
2046194, f
2046810, 3
2048842, w
2053306, 4
2055913, s
2056386, f
2056962, s
2057514, f
2058377, w
2059122, f
2060161, w
2061866, f
2066385, w
2097520, g
2111122, w
2121103, s
2122656, w
2139815, g
2143183, w
2146759, r
2152270, s
2153768, w
2161551, j
2164510, w
2164830, f
2165591, w
2174638, s
2175800, w
2177399, s
2178766, w
2180199, EOF
