FirstLineOfData=25
#-----------------------------------------------------------
# Name: 04_30_13_b1f.dat
# Format: Focal Data File 1.0
# Updated: Thu Aug 15 16:53:00 EDT 2013
#-----------------------------------------------------------
 
FocalMasterFile=/Applications/JWatcher/mantis.fmf
 
# Observation started: Thu Aug 15 16:14:25 EDT 2013
StartTime=1376597665803
# Observation stopped: Thu Aug 15 16:45:14 EDT 2013
StopTime=1376599514418
 
Answer.1=Female
Answer.2=5
Answer.3=FVW
Answer.4=46
Answer.5=949
Answer.6=23
 
 
 
#BEGIN DATA
9562, g
609901, 1
612381, w
651353, f
652000, s
652720, w
660767, i
665528, g
668076, w
669288, g
691450, w
693626, r
700602, s
701369, r
712692, g
715436, r
717300, g
729208, w
730578, g
738517, w
739949, g
742006, w
743229, g
754520, w
758537, g
770050, w
772385, g
773609, w
779927, 3
787775, s
788703, w
795145, 4
805145, d
816188, g
829697, w
830962, g
841437, w
843294, g
857726, w
864761, g
1033701, w
1041173, g
1046937, h
1048826, w
1050601, r
1054929, y
1060925, 3
1072272, i
1073055, w
1075256, 4
1093061, g
1113094, w
1118342, h
1119982, w
1126973, g
1148114, w
1152170, g
1160031, w
1164833, g
1299271, w
1313252, g
1320133, w
1338818, 3
1345213, r
1346054, 4
1356641, g
1362843, w
1363412, d
1364636, r
1367275, w
1374827, h
1382708, w
1389561, g
1398093, w
1401803, g
1559177, w
1562089, g
1848615, EOF
