FirstLineOfData=25
#-----------------------------------------------------------
# Name: 04_12_2013_b4F.dat
# Format: Focal Data File 1.0
# Updated: Wed Sep 04 16:44:28 EDT 2013
#-----------------------------------------------------------
 
FocalMasterFile=/Applications/JWatcher/mantis.fmf
 
# Observation started: Wed Sep 04 16:11:27 EDT 2013
StartTime=1378325487549
# Observation stopped: Wed Sep 04 16:31:06 EDT 2013
StopTime=1378326666176
 
Answer.1=Female
Answer.2=4
Answer.3=FVW
Answer.4=31
Answer.5=1130
Answer.6=21
 
 
 
#BEGIN DATA
2438, w
22777, g
29461, h
39442, w
63942, g
71781, w
79653, i
85664, g
127606, w
143406, g
153461, w
164747, g
192039, w
200889, g
218865, w
232718, h
246767, w
275580, g
283951, w
290463, g
329580, i
331484, w
343275, i
388902, s
389703, w
401369, i
435474, i
458641, g
492243, w
537280, g
562531, w
573278, g
603460, 1
605884, w
615300, f
616044, w
659502, f
660046, w
668938, f
672606, w
689140, s
689748, w
708553, g
723599, w
729839, 3
734440, r
735847, 4
737135, w
739495, g
740551, w
797992, g
803504, w
817323, g
834904, w
838560, g
845449, w
848809, g
863352, w
868848, g
890211, w
905824, s
906529, w
930424, h
936304, w
949034, g
951306, w
953170, s
955890, 3
958321, w
965246, y
969007, s
969774, w
971742, q
972663, y
973230, y
974478, w
975630, y
978461, 4
981105, s
981801, w
989010, i
995629, s
996341, w
1004744, j
1005672, w
1015375, i
1017934, 3
1018558, s
1023000, i
1023614, w
1025104, 4
1034359, s
1037878, w
1040790, g
1043054, w
1065434, g
1074685, w
1077005, g
1101650, f
1103128, s
1104561, w
1107553, d
1109329, d
1150456, 3
1153679, g
1165070, w
1169473, s
1171178, w
1172097, y
1172873, y
1174657, y
1175208, y
1175785, y
1177777, z
1178627, EOF
