FirstLineOfData=25
#-----------------------------------------------------------
# Name: 03_23_2013_b3M.dat
# Format: Focal Data File 1.0
# Updated: Tue Oct 08 15:47:05 EDT 2013
#-----------------------------------------------------------
 
FocalMasterFile=/Applications/JWatcher/mantis.fmf
 
# Observation started: Tue Oct 08 14:48:42 EDT 2013
StartTime=1381258122866
# Observation stopped: Tue Oct 08 15:10:19 EDT 2013
StopTime=1381259419109
 
Answer.1=Male
Answer.2=6
Answer.3=FVW
Answer.4=21
Answer.5=1054
Answer.6=21
 
 
 
#BEGIN DATA
1142, w
44570, g
54233, w
64153, i
65657, h
69944, g
76248, w
116054, g
161045, i
161253, w
183700, h
185915, w
272208, h
298639, w
316751, g
320022, w
328813, y
340685, g
345612, w
357900, r
362822, w
381355, g
607022, 1
608256, w
611125, s
612134, w
625321, i
626433, f
627745, w
628369, 3
631961, 4
643392, 3
645512, 4
646769, r
649320, w
658311, y
659208, i
677407, 3
684985, y
689205, y
689877, y
690637, y
691996, y
694485, 4
704234, i
711457, 3
716420, 2
717826, f
723322, s
723898, 4
724594, w
725000, r
727097, 3
729923, 4
731051, s
731883, f
733995, w
735699, s
736707, f
737975, s
738519, f
740340, s
741220, f
742967, s
743607, w
744599, s
745007, w
757813, r
759037, y
759501, y
760093, y
762413, y
764076, w
767991, h
770636, f
773444, g
779040, f
779865, s
780761, f
782064, s
784457, w
786600, j
787000, s
787252, f
788993, r
791947, s
792834, j
794682, s
795561, f
796857, w
803712, y
805786, j
806554, s
807513, w
808432, 3
809912, i
812281, y
813496, 4
819488, y
820192, y
822400, y
825591, y
828215, y
830552, s
831191, f
832159, s
832936, w
833574, s
834200, f
834921, s
835816, w
842815, y
844343, y
846895, y
847575, i
849143, y
852446, y
861566, 3
862918, y
863518, y
868353, r
869105, 2
869834, f
870738, 4
873958, g
918930, j
919546, s
920498, w
921465, j
924669, s
925549, f
926725, s
927509, w
931100, f
931960, 3
934354, w
938567, y
939407, y
943614, 4
950055, h
955206, r
959335, w
972215, h
975750, w
977622, 3
982402, 2
983330, f
985490, 4
987777, g
1031446, w
1032926, r
1033262, 3
1035342, i
1037567, 4
1046645, y
1047710, y
1051134, s
1053102, f
1054126, s
1055206, w
1055956, f
1056670, s
1057149, w
1058909, f
1060471, g
1110457, i
1110873, w
1112618, y
1112943, y
1114010, f
1114681, s
1115510, r
1116610, 3
1118977, 2
1119625, f
1120457, 4
1121225, s
1128472, g
1163063, w
1170104, 3
1176830, y
1185269, 4
1188197, y
1190548, y
1205044, g
1215283, w
1230867, y
1231555, y
1232075, y
1232696, y
1233139, y
1233659, y
1234467, y
1235101, y
1236012, y
1253121, y
1253745, y
1254305, y
1254817, y
1255369, y
1255872, y
1256553, y
1257168, y
1269652, f
1270158, s
1270764, w
1271548, s
1272236, f
1273212, w
1279644, y
1280164, y
1281036, y
1281916, 3
1282508, y
1284114, 2
1284770, f
1285674, r
1290137, 2
1292084, i
1294433, z
1296243, EOF
