FirstLineOfData=25
#-----------------------------------------------------------
# Name: 04_12_2013_b3F.dat
# Format: Focal Data File 1.0
# Updated: Fri Aug 23 16:28:38 EDT 2013
#-----------------------------------------------------------
 
FocalMasterFile=/Applications/JWatcher/mantis.fmf
 
# Observation started: Fri Aug 23 15:45:03 EDT 2013
StartTime=1377287103178
# Observation stopped: Fri Aug 23 16:18:36 EDT 2013
StopTime=1377289116303
 
Answer.1=Female
Answer.2=4
Answer.3=FVW
Answer.4=41
Answer.5=1058
Answer.6=21
 
 
 
#BEGIN DATA
3023, w
17286, g
37381, w
48260, g
70990, w
71390, y
77847, g
89399, w
97206, g
99615, w
102935, g
109110, w
124662, g
128710, w
149653, g
161172, w
195659, g
196731, w
212498, g
232273, w
257232, g
292783, w
343437, i
362830, g
368565, w
370975, g
376342, w
389045, g
423236, w
425356, g
487193, w
494826, g
501912, w
503641, y
505033, y
506112, y
506976, y
509288, y
516960, g
579254, w
589242, g
601013, w
605564, s
606605, w
615764, g
619295, 1
621312, r
627376, w
644839, h
648423, w
651447, 3
659853, f
660598, s
663696, w
665430, 4
668798, g
672008, f
673343, 3
676167, s
677000, f
677614, 4
679886, s
686484, w
692228, 3
693675, g
700539, w
704474, 4
743670, g
749000, w
783400, 3
795720, 4
822094, y
832390, g
850054, w
860261, g
879876, w
887459, d
904227, 3
919074, 4
925187, g
1065278, w
1072149, 3
1085293, 4
1093324, g
1108219, w
1125403, g
1250806, i
1252670, w
1283677, 3
1299036, 4
1308252, g
1412527, w
1415064, g
1713347, w
1722531, g
1786529, w
1789234, g
1968540, w
1976506, 3
1991097, 4
2002321, y
2003073, y
2004281, y
2013125, EOF
