FirstLineOfData=25
#-----------------------------------------------------------
# Name: 03_25_2013_a3F.dat
# Format: Focal Data File 1.0
# Updated: Wed Oct 02 11:12:49 EDT 2013
#-----------------------------------------------------------
 
FocalMasterFile=/Applications/JWatcher/mantis.fmf
 
# Observation started: Wed Oct 02 10:16:43 EDT 2013
StartTime=1380723403609
# Observation stopped: Wed Oct 02 11:00:36 EDT 2013
StopTime=1380726036469
 
Answer.1=Female
Answer.2=5
Answer.3=FVW
Answer.4=23
Answer.5=1102
Answer.6=21
 
 
 
#BEGIN DATA
2484, g
9146, w
15038, g
16599, w
72289, i
96962, s
98273, w
113411, g
116283, w
135182, g
183445, w
192909, g
194581, w
219182, h
233554, g
239221, w
256253, h
258692, f
261213, w
263125, y
277226, g
309562, w
349684, s
350958, w
354060, g
513914, w
529248, g
554417, w
556378, g
565600, w
566549, g
568041, w
572057, g
573105, w
585629, g
587085, w
588229, g
595956, w
606342, g
617544, w
619400, s
620129, w
621607, 1
624695, w
630744, 3
634982, 4
654616, s
655705, f
658185, s
658705, f
659680, w
661032, f
662376, w
722093, h
723918, w
725149, j
728877, w
762375, s
766167, w
767407, s
767903, f
769663, s
770783, w
787220, 3
788101, i
789461, 4
802950, f
804269, w
831310, j
835631, g
838943, w
854862, i
907131, i
924591, g
928894, w
966176, i
984382, g
992878, w
1012459, i
1022938, g
1047749, w
1060686, g
1063703, w
1093034, g
1161111, w
1179434, h
1182818, w
1188503, h
1193092, w
1278017, s
1279477, w
1299879, g
1304030, w
1333695, g
1335036, w
1348313, h
1350755, w
1355492, g
1359554, w
1395786, g
1585923, w
1596812, g
1641134, w
1677779, g
1720781, w
1732412, y
1744832, y
1773058, g
1784629, w
1789575, g
1813812, w
1824543, s
1825464, w
1858342, g
1868600, w
1875523, g
1951888, w
1954225, g
1963217, w
1969574, g
1976535, w
1977880, g
2006822, w
2027272, g
2069893, w
2080380, g
2423430, s
2424549, f
2426093, s
2428101, w
2437698, g
2440914, w
2492388, s
2493653, w
2506673, g
2508513, w
2556181, g
2564604, w
2574766, g
2597276, w
2608376, i
2614053, g
2625573, w
2632860, EOF
