FirstLineOfData=25
#-----------------------------------------------------------
# Name: 03_22_2013_b2M.dat
# Format: Focal Data File 1.0
# Updated: Mon Oct 07 16:41:23 EDT 2013
#-----------------------------------------------------------
 
FocalMasterFile=/Applications/JWatcher/mantis.fmf
 
# Observation started: Mon Oct 07 15:20:24 EDT 2013
StartTime=1381173624686
# Observation stopped: Mon Oct 07 15:53:16 EDT 2013
StopTime=1381175596066
 
Answer.1=Male
Answer.2=5
Answer.3=FVW
Answer.4=23
Answer.5=114
Answer.6=21
 
 
 
#BEGIN DATA
235, j
1994, w
2507, s
3151, f
4330, s
5556, f
6235, w
7556, f
8543, w
25710, d
31972, i
44976, g
46176, w
47696, i
66998, d
72112, s
73168, f
74280, w
77496, s
78697, w
80824, d
82935, d
87396, s
88582, w
96174, g
97470, w
104803, d
109237, g
111454, w
112693, i
129132, g
167852, w
169221, g
179843, w
181618, g
182667, w
200758, g
205766, w
224094, h
231900, w
233092, y
235572, y
256402, g
258858, w
312386, s
314354, w
333118, s
334191, w
340450, g
342147, w
356440, s
357208, w
358248, s
359208, w
370145, s
371281, w
397294, i
413611, s
419374, w
436196, g
438093, w
443334, g
508804, w
509758, d
510957, s
517216, w
561514, i
562959, i
565335, h
568183, w
571519, s
573080, f
577799, s
578991, w
595815, j
598063, s
599870, w
603720, h
622115, w
631394, g
650036, 1
651512, w
674327, s
675311, w
679071, j
680015, s
681183, j
681991, w
683183, i
698944, d
712263, g
729585, w
745235, s
746804, w
755116, s
766700, w
780420, s
781636, w
789788, 3
792070, s
792956, w
797006, 4
800646, s
801270, w
813016, g
820203, w
826286, g
848962, j
849854, s
850717, w
853253, f
854209, s
855208, f
859700, w
863411, d
865000, 3
869654, f
870000, 4
870230, s
871310, w
872000, 3
872198, s
874982, f
876422, 4
878211, s
879285, f
880565, w
884122, f
885138, s
886426, f
887984, 3
889448, w
894390, 4
895270, f
896030, s
898390, f
898742, s
899379, f
900091, s
901130, w
902579, s
903818, f
904691, s
905562, f
906498, w
911094, 3
918480, i
920232, w
923624, 4
937293, i
962184, i
974541, s
975293, f
976381, s
980839, f
981672, s
982000, w
983383, f
984863, s
985454, w
993718, d
996806, d
1008095, s
1009503, 3
1011912, w
1016838, j
1017000, 4
1017782, s
1019701, f
1020806, s
1021829, f
1023646, w
1024820, 3
1032362, s
1033386, f
1036442, s
1038090, w
1042375, 4
1044303, f
1045375, s
1046239, f
1047103, w
1048143, 3
1049519, y
1051031, y
1054278, f
1055854, 4
1057016, w
1058127, 3
1060470, 4
1061735, d
1064919, i
1066991, 3
1068142, y
1074378, 4
1086484, g
1089780, w
1099108, y
1102867, f
1105667, w
1107243, 3
1114557, s
1117621, 2
1121489, j
1123864, s
1126216, q
1129424, f
1131789, 4
1135429, f
1136909, w
1191114, y
1191466, y
1192754, f
1194226, s
1195521, w
1196513, f
1198817, w
1208473, 3
1210025, y
1210882, y
1212243, y
1217718, j
1219534, 4
1220206, s
1221255, w
1232874, y
1238382, y
1240067, y
1246045, q
1248045, i
1249045, w
1251000, r
1254585, s
1257857, w
1262107, i
1299096, h
1300121, f
1301552, s
1302621, f
1303766, s
1304637, w
1305580, s
1306389, f
1307301, s
1313344, w
1315272, s
1319634, f
1322458, w
1323594, f
1324738, 3
1328811, w
1330546, 4
1331666, y
1347056, y
1364524, q
1369068, h
1379026, w
1388370, g
1449642, w
1453786, g
1540519, w
1542894, g
1607362, w
1634096, g
1884604, w
1893464, y
1894121, y
1936734, y
1945675, y
1953169, y
1964075, y
1965650, y
1966827, y
1971380, EOF
