FirstLineOfData=25
#-----------------------------------------------------------
# Name: 10_2_12_a1f.dat
# Format: Focal Data File 1.0
# Updated: Mon Apr 29 21:26:37 GMT 2013
#-----------------------------------------------------------
 
FocalMasterFile=C:/Users/Cody/Desktop/JWatcher/Drosophila_ethogram2.fmf
 
# Observation started: Mon Apr 29 21:05:25 GMT 2013
StartTime=1367269525191
# Observation stopped: Mon Apr 29 21:24:39 GMT 2013
StopTime=1367270679616
 
Answer.1=N/A
Answer.2=5
Answer.3=N/A
Answer.4=FVW
Answer.5=1005
Answer.6=22
 
 
 
#BEGIN DATA
2110, w
11407, i
19673, g
21189, j
22783, g
51565, w
53456, y
55800, g
69207, w
69895, j
71316, w
71817, f
76082, f
78770, b
82848, y
88692, y
89099, i
94458, g
99334, i
108240, w
173666, r
179573, w
235889, y
236326, y
237076, i
237482, f
241264, w
242045, f
251827, g
270703, w
275469, g
284500, w
294113, i
298441, g
308223, i
312879, w
313348, i
338365, g
395415, w
396555, f
433307, i
480763, g
498295, w
509420, g
583065, w
586549, g
628958, f
639708, w
681398, g
703321, j
706962, w
711181, r
713071, w
728228, y
757511, h
773465, w
776215, g
790825, w
795529, f
795904, f
816358, i
818202, 1
825186, w
830421, f
854065, y
855268, y
856643, i
858502, r
860643, 3
863971, w
868112, 4
875785, i
924600, g
929725, w
935819, j
937585, r
939617, w
947586, b
950117, i
963055, y
963368, y
967415, i
969228, 6
970978, 3
983744, 4
984400, 7
985182, y
986369, y
1005761, h
1020152, w
1020543, 3
1024543, s
1026856, f
1030246, 4
1031090, b
1031746, w
1039419, r
1043138, f
1051295, w
1072124, y
1076327, y
1082077, i
1087765, y
1089015, y
1090609, y
1102375, 3
1103438, y
1108298, j
1109470, 4
1117939, s
1124486, y
1125361, y
1126799, r
1128080, j
1130096, w
1131986, r
1137752, i
1140940, w
1141393, y
1142878, y
1144315, y
1145190, y
1146081, 3
1151550, r
1152425, z
1154425, EOF
