FirstLineOfData=25
#-----------------------------------------------------------
# Name: 10_27_12_b1m.dat
# Format: Focal Data File 1.0
# Updated: Mon Apr 01 18:47:47 GMT 2013
#-----------------------------------------------------------
 
FocalMasterFile=C:/Users/Cody/Desktop/JWatcher/Drosophila_ethogram2.fmf
 
# Observation started: Mon Apr 01 18:24:11 GMT 2013
StartTime=1364840651685
# Observation stopped: Mon Apr 01 18:43:07 GMT 2013
StopTime=1364841787525
 
Answer.1=9
Answer.2=5
Answer.3=35
Answer.4=FVW
Answer.5=1006
Answer.6=23
 
 
 
#BEGIN DATA
5688, g
92678, j
103976, w
108382, e
109648, y
110007, y
118680, g
222421, w
223062, y
223312, y
224797, y
227203, y
231578, r
235221, y
239815, y
241956, y
243659, y
244425, y
246862, d
262566, y
265118, y
268228, y
271665, g
281431, w
282447, y
284871, y
293403, y
293747, y
293997, y
294231, y
300075, g
625520, 1
638661, 3
640615, j
646521, s
662929, 4
668711, f
672414, b
673320, f
675070, w
677586, y
678930, y
684368, y
685743, y
691384, h
701228, w
712150, g
754420, 3
755982, w
757076, y
758233, 4
781546, y
782077, g
790515, w
790968, y
792265, y
793202, y
794812, y
795406, y
797453, y
801281, y
808797, g
811375, f
813860, g
821860, f
822735, r
826971, w
842362, h
853769, w
869180, g
876852, w
881493, h
891650, w
892447, g
919886, w
936733, g
1121182, 3
1132699, z
1135840, EOF
