FirstLineOfData=25
#-----------------------------------------------------------
# Name: 11_21_b2m.dat
# Format: Focal Data File 1.0
# Updated: Mon Apr 15 16:40:14 GMT 2013
#-----------------------------------------------------------
 
FocalMasterFile=C:/Users/Cody/Desktop/JWatcher/Drosophila_ethogram2.fmf
 
# Observation started: Mon Apr 15 16:14:04 GMT 2013
StartTime=1366042444425
# Observation stopped: Mon Apr 15 16:29:29 GMT 2013
StopTime=1366043369403
 
Answer.1=2
Answer.2=6
Answer.3=44%
Answer.4=FVW
Answer.5=1058
Answer.6=22
 
 
 
#BEGIN DATA
2196, g
44063, w
61878, g
84629, w
89942, g
108052, j
118631, w
119428, g
181024, r
191012, y
191465, y
192308, y
193152, y
195014, f
195953, r
198048, y
198925, y
204129, b
204723, f
207004, w
245547, g
254952, w
305812, d
343995, h
366372, w
392975, g
406054, w
414321, y
453730, i
494882, r
500960, y
501226, y
509479, b
518780, y
519108, y
524593, y
544844, y
559489, w
567412, 1
572835, r
580167, d
590425, w
594272, g
601995, w
608053, 3
609725, s
619119, r
620557, 4
623214, y
624636, y
625886, y
626870, y
629105, y
629652, y
631652, y
632950, y
633825, y
641407, w
650614, g
656665, f
658774, w
664181, f
670906, y
703422, b
705204, 3
708016, f
709376, 4
715736, s
716861, f
718814, f
719158, 3
720080, f
720705, f
721200, 2
721430, f
722455, 4
727929, r
730683, f
736480, f
743454, b
744376, f
747005, y
747489, y
748724, j
758365, y
769835, g
788076, r
796362, d
796612, y
798081, d
798737, y
798987, y
800269, y
803941, y
804503, d
806378, y
808191, y
808425, y
808956, d
809597, d
813613, y
813988, d
814363, y
816301, 3
819019, h
819801, f
820270, 4
830551, w
833989, y
835723, j
842274, b
842837, i
843244, r
845795, 3
847577, 4
855468, d
876574, y
876855, y
881059, 3
882921, y
883921, y
885281, y
891797, b
896408, q
897549, y
898205, y
898500, y
899150, w
900721, r
906149, 4
907962, f
911540, j
916040, w
918415, 3
920431, y
921009, y
922228, z
924978, EOF
